JobSat,Age,YearsCodePro,ConvertedComp,WorkWeekHrs,EdLevel
5,22.0,1.0,55610.0,40.0,Master
5,31.0,7.0,157020.0,50.0,Bachelor
4,25.0,5.0,68705.0,35.0,Bachelor
3,28.0,3.0,54480.0,45.0,Master
5,40.0,11.0,129718.0,40.0,Master
4,25.0,3.0,44688.0,40.0,Bachelor
4,36.0,14.0,88633.0,40.0,Master
5,26.0,3.0,55967.0,36.0,other
3,39.0,17.0,95423.0,40.0,Doctoral
5,29.0,4.0,54312.0,40.0,Bachelor
3,30.0,7.0,45830.0,35.0,Master
3,28.0,2.0,54996.0,40.0,other
4,42.0,26.0,65308.0,40.0,Master
3,32.0,5.0,43948.0,37.5,Bachelor
4,53.0,4.0,109992.0,50.0,Doctoral
5,28.0,4.0,58167.0,38.0,Master
5,34.0,11.0,100826.0,35.0,Doctoral
5,31.0,9.0,91660.0,40.0,Bachelor
4,22.0,0.0,31888.0,35.0,Bachelor
1,26.0,9.0,45241.0,37.5,other
5,35.0,8.0,41986.0,65.0,Master
4,29.0,4.0,52339.0,40.0,Doctoral
5,34.0,0.0,32826.0,35.0,Bachelor
5,30.0,2.0,76339.0,30.0,Doctoral
4,32.0,12.0,71966.0,38.0,Bachelor
5,36.0,2.0,51887.0,45.0,other
2,30.0,6.0,50868.0,40.0,Master
2,25.0,2.0,38778.0,37.0,Bachelor
5,45.0,22.0,75669.0,40.0,Master
5,41.0,17.0,86478.0,40.0,Bachelor
4,29.0,4.0,55348.0,37.0,Master
4,30.0,6.0,162147.0,36.0,Master
2,21.0,3.0,34368.0,40.0,other
5,40.0,10.0,70264.0,39.0,Doctoral
4,26.0,2.0,46533.0,38.0,Master
2,37.0,9.0,58373.0,40.0,Doctoral
5,34.0,14.0,53437.0,37.5,other
5,27.0,5.0,46752.0,40.0,Master
2,40.0,20.0,99240.0,40.0,Bachelor
5,34.0,13.0,129259.0,40.0,Bachelor
2,45.0,10.0,38928.0,32.0,other
5,27.0,2.0,65995.0,40.0,Bachelor
5,23.0,2.0,41247.0,37.0,Master
3,30.0,6.0,28650.0,16.0,other
5,29.0,7.0,48120.0,42.0,Master
5,27.0,3.0,80202.0,40.0,Master
5,32.0,8.0,57287.0,40.0,Bachelor
5,27.0,3.0,45797.0,40.0,other
5,30.0,8.0,54960.0,50.0,Doctoral
4,25.0,5.0,65424.0,35.0,Master
5,30.0,9.0,50002.0,37.5,Bachelor
2,23.0,4.0,64630.0,35.0,Bachelor
4,46.0,20.0,80202.0,8.0,other
5,26.0,0.0,34368.0,38.0,Master
4,26.0,4.0,33510.0,42.0,Master
4,37.0,7.0,57254.0,30.0,Master
4,43.0,10.0,51888.0,40.0,Bachelor
5,24.0,3.0,54996.0,40.0,Bachelor
4,33.0,13.0,75669.0,45.0,other
4,24.0,0.0,19452.0,37.0,Master
4,27.0,5.0,43834.0,40.0,Bachelor
5,33.0,7.0,100826.0,40.0,Doctoral
5,25.0,5.0,27492.0,20.0,Bachelor
2,30.0,2.0,68748.0,70.0,Master
4,27.59752604166667,2.0,38150.0,40.0,Bachelor
4,28.0,9.0,58614.0,38.0,Bachelor
4,33.0,9.0,96240.0,24.0,Master
4,29.0,1.0,70613.0,50.0,Doctoral
4,49.0,5.0,79495.0,58.0,Master
5,40.0,20.0,84312.0,50.0,Bachelor
4,24.0,4.0,38916.0,20.0,Bachelor
4,36.0,9.0,41510.0,45.0,other
4,21.0,5.0,38496.0,60.0,other
3,28.0,4.0,37620.0,45.0,other
5,24.0,1.0,24428.0,20.0,other
4,33.0,10.0,41244.0,24.0,Master
4,32.0,12.0,85931.0,40.0,Master
5,28.0,4.0,48121.0,45.0,Doctoral
4,39.0,8.0,34034.0,35.0,other
5,35.0,12.0,75669.0,40.0,Bachelor
5,26.0,3.0,162251.0,40.0,Master
5,42.0,5.0,32429.0,40.0,other
4,25.0,9.0,32315.0,40.0,other
5,31.0,8.0,71850.0,35.0,Bachelor
1,33.0,7.0,49620.0,50.0,other
5,36.0,7.0,90758.0,30.0,Doctoral
4,34.0,3.0,30480.0,40.0,other
5,26.0,4.0,54049.0,37.5,Bachelor
5,39.0,18.0,91660.0,36.0,other
5,34.0,3.0,48644.0,40.0,Master
1,31.0,6.0,75669.0,42.0,Master
2,30.0,2.0,57287.0,40.0,Master
5,27.0,7.0,126492.0,43.0,Master
4,30.0,7.0,37816.0,37.5,Bachelor
5,32.0,14.0,38700.0,28.0,other
4,33.0,4.0,51559.0,30.0,Master
5,33.0,5.0,77338.0,37.5,Master
4,30.0,9.0,49267.0,60.0,Master
4,32.0,9.0,43992.0,40.0,Master
4,24.0,0.0,74748.0,42.5,Master
5,28.0,2.0,58881.0,40.0,Bachelor
5,30.0,8.0,65424.0,40.0,Bachelor
4,36.0,14.0,52339.0,50.0,Doctoral
2,28.0,5.0,49185.0,40.0,Master
3,40.0,20.0,68745.0,10.0,other
4,26.0,7.0,50413.0,40.0,Master
4,41.0,21.0,80202.0,42.0,Master
4,38.0,8.0,50383.0,37.5,Bachelor
5,35.0,15.0,57287.0,40.0,other
5,21.0,2.0,24744.0,37.10531914893617,Master
5,31.0,3.0,83194.0,40.0,Doctoral
3,40.0,18.0,71758.0,40.0,other
2,26.0,6.0,65424.0,38.0,Bachelor
5,24.0,2.0,51704.0,40.0,Bachelor
3,33.0,11.0,180963.0,40.0,other
1,31.0,1.0,64162.0,35.0,other
5,35.0,5.0,129775.0,40.0,Doctoral
5,40.0,15.0,84316.0,50.0,other
1,28.0,5.0,44100.0,42.0,Bachelor
2,33.0,4.0,57287.0,40.0,Bachelor
4,40.0,8.0,64859.0,24.0,Doctoral
5,24.0,3.0,104678.0,40.0,Bachelor
2,37.0,3.0,155111.0,50.0,Doctoral
4,36.0,8.0,43992.0,38.0,other
4,41.0,19.0,48644.0,40.0,Bachelor
2,36.0,10.0,99240.0,45.0,Bachelor
4,30.0,9.0,43309.0,48.0,Master
5,37.0,14.0,103776.0,60.0,Master
4,27.0,10.0,64287.0,50.0,other
4,38.0,18.0,143516.0,40.0,Bachelor
5,25.0,3.0,28872.0,40.0,Master
4,42.0,17.0,81780.0,37.5,Doctoral
4,36.0,14.0,98321.0,40.0,Bachelor
1,24.0,5.0,34368.0,40.0,other
4,37.0,13.0,108846.0,40.0,Master
5,28.0,0.0,39876.0,40.0,Master
5,40.0,25.0,81074.0,45.0,other
5,36.0,12.0,83067.0,40.0,other
4,40.0,20.0,51559.0,36.0,Master
3,62.0,37.0,45830.0,40.0,Doctoral
5,23.0,5.0,109665.0,35.0,Bachelor
5,23.0,6.0,51559.0,40.0,Bachelor
4,61.0,35.0,76339.0,50.0,Bachelor
2,37.0,4.0,41244.0,46.0,Master
5,24.0,8.0,51807.0,35.0,other
4,27.0,4.0,58368.0,40.0,Doctoral
3,25.0,4.0,34368.0,30.0,Master
5,29.0,5.0,61872.0,40.0,Master
4,32.0,13.0,98135.0,37.0,other
5,37.0,8.0,51147.0,40.0,Bachelor
2,28.0,5.0,45830.0,35.0,Master
2,31.0,0.0,38955.0,40.0,Master
3,23.0,5.0,51564.0,35.0,other
4,28.0,3.0,79413.0,45.0,Bachelor
5,40.0,12.0,130847.0,40.0,Master
5,20.0,2.0,25515.0,45.0,other
4,39.0,12.0,56211.0,43.0,Doctoral
4,28.0,5.0,54996.0,37.0,Master
4,26.0,3.0,30676.0,20.0,Master
3,26.0,6.0,51559.0,45.0,other
3,27.0,3.0,79413.0,50.0,Master
4,31.0,6.0,13752.0,50.0,Doctoral
5,29.0,4.0,27492.0,38.0,Bachelor
4,50.0,18.0,72522.0,37.5,Master
5,42.0,6.0,157017.0,40.0,Bachelor
4,28.0,3.0,56376.0,40.0,Master
5,37.0,18.0,41244.0,50.0,Master
3,22.0,0.0,33000.0,40.0,other
2,30.0,2.0,34368.0,39.38520408163265,Bachelor
4,22.0,3.0,51030.0,35.0,other
3,27.0,5.0,57254.0,37.5,Bachelor
2,30.0,10.0,20628.0,16.0,Bachelor
4,40.0,5.0,87077.0,9.0,Doctoral
4,30.0,8.0,59454.0,45.0,Master
5,49.0,14.0,93951.0,42.0,Doctoral
4,29.0,5.0,81074.0,40.0,Bachelor
5,49.0,20.0,82488.0,40.0,other
2,41.0,18.0,58881.0,40.0,Master
4,22.0,3.0,32081.0,37.0,other
4,42.0,15.0,91593.0,40.0,Doctoral
5,28.0,7.0,91593.0,40.0,Bachelor
5,33.0,2.0,84019.0,35.0,Doctoral
5,33.0,0.0,68748.0,37.0,Master
5,23.0,4.0,80202.0,40.0,Bachelor
2,33.0,8.0,52339.0,40.0,Master
2,37.0,10.0,75669.0,39.0,Master
4,27.0,3.0,41244.0,41.0,other
5,30.0,9.0,37816.0,35.0,other
5,26.0,4.0,44100.0,30.0,Bachelor
5,43.0,20.0,80202.0,40.0,other
2,27.0,5.0,106874.0,50.0,Bachelor
5,35.0,15.0,58167.0,40.0,Master
4,28.0,3.0,45372.0,40.0,Bachelor
2,24.0,6.0,47105.0,50.0,other
4,24.0,3.0,24744.0,40.0,Bachelor
4,25.0,3.0,51888.0,32.0,Bachelor
4,42.0,19.0,52248.0,40.0,other
4,23.0,4.0,43180.0,40.0,Bachelor
4,33.0,9.0,97389.0,40.0,Master
5,35.0,11.0,56142.0,40.13716814159292,Bachelor
5,29.0,4.0,75631.0,52.0,Bachelor
2,25.0,2.0,28260.0,37.0,Master
5,44.0,7.0,31980.0,26.0,other
5,29.0,4.0,96827.0,40.0,Doctoral
2,30.0,13.0,65308.0,40.0,Master
4,28.0,5.0,59454.0,37.0,Doctoral
5,25.0,4.0,45828.0,40.0,Master
2,29.0,5.0,58433.0,40.0,Bachelor
4,37.0,17.0,73000.0,60.0,Doctoral
4,30.0,8.0,46566.0,35.0,Bachelor
5,33.0,8.0,65470.0,40.0,Doctoral
2,33.0,10.0,88640.0,40.0,Master
4,26.0,5.0,57744.0,40.0,Master
5,30.0,4.0,636.0,52.0,Master
5,26.0,4.0,86478.0,40.0,Master
4,32.0,2.0,28116.0,35.0,Master
2,30.0,4.0,51887.0,40.0,Bachelor
5,30.0,8.0,120211.0,40.0,other
4,25.0,4.0,42624.0,36.0,Master
5,31.0,2.0,64162.0,40.0,Master
4,47.0,24.0,46440.0,20.0,other
4,24.0,4.0,102112.0,40.0,other
4,29.0,6.0,75669.0,42.0,Master
4,26.0,3.0,31128.0,42.0,other
5,29.0,1.0,51888.0,37.0,Master
4,32.0,10.0,48121.0,40.0,Master
4,29.0,1.0,52932.0,40.0,Master
4,29.0,7.0,41244.0,30.0,other
5,23.0,4.0,12972.0,42.0,other
2,30.0,4.0,41247.0,35.0,Bachelor
2,30.0,3.0,27492.0,40.0,Master
2,35.0,14.0,103117.0,45.0,Master
3,32.0,6.0,87077.0,40.0,Master
4,27.0,4.0,44684.0,40.0,Doctoral
5,20.0,0.0,45241.0,60.0,other
5,35.0,13.0,83640.0,40.0,Bachelor
5,37.0,15.0,58881.0,45.0,Doctoral
4,40.0,7.0,69495.0,40.0,Master
5,35.0,10.0,29789.0,30.0,other
3,32.0,9.0,44917.0,32.0,Master
3,30.0,7.0,29184.0,38.0,Bachelor
5,57.0,20.0,59454.0,40.0,other
2,27.0,1.0,32001.0,40.0,other
5,28.0,6.0,43452.0,38.0,Master
5,26.0,6.0,81074.0,45.0,Master
5,56.0,30.0,102693.0,50.0,Master
2,34.0,9.0,41508.0,38.0,Master
4,26.0,5.0,57254.0,37.5,Bachelor
5,28.0,7.0,75619.0,40.0,Bachelor
3,30.0,4.0,64859.0,30.0,Master
4,33.0,1.0,54996.0,38.0,Master
5,25.0,3.0,56142.0,45.0,Master
5,26.0,1.0,11900.0,16.0,Bachelor
4,34.0,8.0,90758.0,48.0,other
4,29.0,1.0,47330.0,37.5,Master
5,31.0,8.0,64859.0,45.0,other
4,37.0,0.0,62268.0,39.0,Doctoral
5,34.0,6.0,155111.0,40.0,Doctoral
1,34.0,10.0,51704.0,40.0,Doctoral
3,28.0,6.0,48644.0,40.0,Doctoral
5,23.0,6.0,64287.0,40.0,Bachelor
5,33.0,5.0,100767.0,40.0,Bachelor
5,23.0,1.0,32081.0,39.0,Master
4,24.0,3.0,70658.0,45.0,Master
5,33.0,3.0,66453.0,40.0,Bachelor
4,38.0,21.0,68705.0,35.0,Bachelor
4,48.0,30.0,65424.0,38.0,other
3,24.0,6.0,11688.0,12.0,Bachelor
2,29.0,7.0,54049.0,35.0,Master
4,27.0,5.0,42804.0,38.0,Master
5,30.0,1.0,77556.0,40.0,Doctoral
4,30.0,7.0,30935.0,50.0,Bachelor
5,35.0,14.0,66156.0,40.0,Bachelor
3,54.0,36.0,87609.0,50.0,other
2,30.0,5.0,59604.0,40.0,other
4,20.0,2.0,3708.0,6.0,other
4,26.0,6.0,40301.0,45.0,Master
1,35.0,10.0,62913.0,40.0,Doctoral
3,37.0,13.0,76765.0,40.0,Master
5,53.0,28.0,74970.0,40.0,Doctoral
3,25.0,2.0,49725.0,40.0,Master
4,25.0,3.0,54965.0,42.0,Master
2,20.0,2.0,26169.0,45.0,other
4,31.0,9.0,32424.0,45.0,Master
4,30.0,7.0,81125.0,40.0,Master
4,31.0,7.0,41280.0,37.5,other
2,28.0,6.0,44969.0,40.0,other
4,30.0,13.0,89368.0,50.0,Master
5,44.0,25.0,170101.0,40.0,other
4,24.0,2.0,49725.0,40.0,Master
5,38.0,16.0,54302.0,38.0,Bachelor
3,32.0,1.0,76339.0,40.0,Master
2,30.0,11.0,55128.0,40.0,other
1,25.0,1.0,35028.0,40.0,Master
5,37.0,12.0,81074.0,40.0,Doctoral
4,32.0,4.0,41597.0,40.0,other
5,23.0,1.0,30535.0,37.10531914893617,other
4,36.0,15.0,65424.0,35.0,Bachelor
5,25.0,2.0,49267.0,50.0,Master
5,29.0,5.0,61071.0,40.0,Bachelor
5,23.0,3.0,12372.0,15.0,Bachelor
2,36.0,10.0,78372.0,40.0,Doctoral
4,31.0,2.0,35748.0,44.0,other
2,25.0,3.0,67312.0,45.0,Bachelor
5,30.0,10.0,64859.0,55.0,Bachelor
4,22.0,2.0,35550.0,30.0,Bachelor
5,27.0,3.0,55610.0,37.0,Master
4,32.0,2.0,43538.0,40.0,Master
1,21.0,3.0,34368.0,40.0,other
4,29.0,5.0,41871.0,37.5,Master
4,42.0,21.0,68745.0,40.0,Bachelor
4,25.0,6.0,26124.0,20.0,other
3,25.0,1.0,45797.0,38.0,Master
2,35.0,12.0,58368.0,45.0,other
5,27.0,8.0,64124.0,36.0,Master
5,30.0,10.0,58881.0,37.5,other
3,31.0,19.0,51704.0,37.0,other
2,38.0,13.0,86478.0,39.0,Master
4,29.0,2.0,52968.0,39.38520408163265,Doctoral
5,27.0,2.0,15564.0,40.0,Master
4,38.0,16.0,91593.0,40.0,other
4,29.0,4.0,64859.0,40.0,Bachelor
5,28.0,2.0,104700.0,45.0,Master
5,30.0,0.0,39254.0,35.0,Master
5,33.0,7.0,120304.0,40.0,Master
5,35.0,11.0,120304.0,40.0,Master
5,39.0,18.0,68748.0,40.0,Master
5,39.0,5.0,98135.0,45.0,Master
3,33.0,8.0,41077.0,35.0,Master
3,23.0,1.0,38169.0,35.0,other
5,30.0,1.0,109992.0,40.0,Bachelor
5,26.0,2.0,51789.0,40.0,Master
2,52.0,35.0,128249.0,50.0,Bachelor
3,24.0,2.0,12372.0,20.0,Bachelor
5,40.0,15.0,108846.0,40.0,Doctoral
4,24.0,3.0,25980.0,40.0,other
2,47.0,10.0,116866.0,44.0,Master
5,42.0,8.0,173952.0,50.0,Master
4,41.0,6.0,69800.0,40.0,Bachelor
4,63.0,40.0,70658.0,37.5,Bachelor
4,25.0,5.0,30252.0,40.0,other
5,29.0,5.0,68745.0,34.0,Bachelor
4,32.0,10.0,49500.0,32.0,Bachelor
5,38.0,13.0,64859.0,40.0,Doctoral
4,33.0,12.0,122142.0,50.0,other
3,36.0,8.0,68745.0,42.0,Master
5,33.0,8.0,85931.0,40.0,Doctoral
4,42.0,19.0,42396.0,16.0,Bachelor
4,24.0,2.0,38616.0,40.0,Bachelor
4,27.0,0.0,57287.0,40.0,Master
2,39.0,20.0,65424.0,40.0,other
3,28.0,10.0,46704.0,45.0,Master
3,38.0,3.0,34675.0,40.0,Master
1,35.0,9.0,48120.0,35.0,Doctoral
2,38.0,14.0,94660.0,38.0,Bachelor
4,30.0,8.0,64630.0,38.0,Bachelor
4,24.0,4.0,29789.0,37.0,Bachelor
5,27.0,3.0,20628.0,60.0,Master
5,38.0,10.0,52996.0,32.0,Doctoral
5,30.0,5.0,85931.0,32.5,Master
2,31.0,4.0,52932.0,50.0,other
4,54.0,30.0,54996.0,40.0,Doctoral
3,38.0,20.0,52339.0,42.5,other
1,31.0,9.0,43513.0,40.0,other
5,22.0,3.0,29556.0,40.0,other
4,39.0,20.0,41871.0,40.0,Bachelor
5,30.0,1.0,37834.0,40.0,Master
2,32.0,10.0,54049.0,40.0,Bachelor
5,38.0,15.0,71340.0,40.0,Master
2,27.0,2.0,30252.0,36.0,Master
2,32.0,13.0,157017.0,36.0,Bachelor
5,30.0,12.0,45379.0,50.0,other
5,45.0,20.0,58167.0,35.0,Bachelor
5,40.0,20.0,82155.0,50.0,Master
1,46.0,25.0,12408.0,15.0,other
5,54.0,27.0,91660.0,40.0,Doctoral
5,23.0,2.0,137484.0,20.0,Bachelor
4,30.0,11.0,49722.0,40.0,other
2,24.0,2.0,22956.0,40.0,Master
2,41.0,18.0,76339.0,48.0,Master
4,31.0,9.0,53437.0,40.0,Bachelor
5,51.0,10.0,83972.0,40.0,Bachelor
4,33.0,14.0,64620.0,39.91538461538462,Master
5,35.0,5.0,20936.0,40.0,Master
3,42.0,20.0,68745.0,38.0,Master
5,31.0,0.0,48121.0,35.0,Master
5,25.0,0.0,41077.0,35.0,Master
5,30.0,2.0,40563.0,37.0,other
5,32.0,9.0,58428.0,40.0,Doctoral
4,22.0,3.0,23026.0,43.0,other
1,39.0,13.0,71093.0,32.0,Doctoral
4,32.0,10.0,80141.0,37.0,Master
5,22.0,1.0,32712.0,37.5,Bachelor
4,29.0,3.0,44684.0,37.0,Master
2,29.0,6.0,63016.0,40.0,Master
2,47.0,23.0,94539.0,40.0,other
4,24.0,5.0,35329.0,38.0,Bachelor
5,50.0,15.0,114575.0,30.0,Master
5,31.0,9.0,38383.0,40.0,Master
2,34.0,3.0,35900.0,20.0,Master
5,32.0,9.0,179261.0,50.0,Doctoral
5,31.0,4.0,50868.0,40.0,Doctoral
5,32.0,4.0,64859.0,45.0,Master
3,24.0,3.0,36421.0,36.0,Bachelor
4,52.0,25.0,65424.0,37.0,Doctoral
4,55.0,21.0,72385.0,35.0,Master
5,48.0,22.0,97288.0,8.0,Master
4,32.0,4.0,76940.0,38.0,Master
5,29.0,18.0,44276.0,50.0,Bachelor
5,39.0,5.0,49267.0,35.0,Master
3,29.0,8.0,49500.0,40.0,other
1,31.0,3.0,60190.0,38.0,Doctoral
5,21.0,2.0,14268.0,35.0,Master
4,22.0,4.0,33000.0,40.0,Bachelor
2,37.0,6.0,54049.0,40.0,Bachelor
5,31.0,10.0,52339.0,40.0,Bachelor
3,23.0,3.0,48644.0,8.0,other
3,46.0,12.0,129718.0,60.0,Bachelor
4,27.0,5.0,39254.0,37.5,Bachelor
2,31.0,4.0,48753.0,40.0,Master
3,23.0,5.0,41600.0,40.0,Bachelor
2,32.0,8.0,57287.0,38.5,Doctoral
4,36.0,12.0,91883.0,45.0,Bachelor
4,46.0,10.0,80155.0,40.0,Doctoral
4,35.0,1.0,51559.0,37.0,Master
5,28.0,10.0,38916.0,40.0,Master
4,26.0,6.0,26124.0,20.0,other
4,34.0,15.0,130000.0,40.0,other
2,32.0,12.0,64859.0,45.0,other
4,42.0,21.0,71496.0,42.0,Master
5,31.0,11.0,89093.0,45.0,Master
5,31.0,8.0,57287.0,45.0,Master
3,42.0,22.0,51559.0,39.0,Master
3,32.0,7.0,51887.0,52.0,other
5,33.0,7.0,47105.0,37.0,Master
5,34.0,12.0,85931.0,40.0,Master
5,29.0,6.0,49119.0,39.0,Bachelor
2,29.0,4.0,41871.0,37.0,Bachelor
5,47.0,30.0,100826.0,7.0,Master
4,30.0,4.0,73507.0,35.0,Doctoral
2,48.0,24.0,89364.0,42.0,Master
2,26.0,1.0,54996.0,25.0,Master
4,39.0,17.0,45372.0,40.0,other
5,47.0,18.0,38496.0,50.0,Bachelor
4,27.0,7.0,42480.0,40.0,Bachelor
5,41.0,11.0,102102.0,40.0,Doctoral
5,32.0,9.0,83868.0,50.0,Doctoral
4,26.0,3.0,68068.0,50.0,Bachelor
4,31.0,9.0,62040.0,39.0,Master
5,25.0,3.0,44048.0,40.0,Bachelor
5,27.0,5.0,63016.0,55.0,Master
4,41.0,10.0,3094.0,35.0,Doctoral
4,37.0,10.0,77723.0,37.5,Master
5,35.0,6.0,81074.0,40.0,Master
4,21.0,5.0,38772.0,38.5,other
4,31.0,10.0,83972.0,40.0,Bachelor
5,24.0,4.0,23782.0,32.0,other
4,34.0,15.0,68705.0,30.0,Bachelor
4,27.0,6.0,37128.0,36.5,Bachelor
4,38.0,18.0,190846.0,40.0,Bachelor
4,30.0,7.0,48413.0,37.5,Bachelor
5,30.0,5.0,55582.0,38.0,Bachelor
5,29.0,2.0,39876.0,40.0,Master
2,34.0,3.0,45830.0,36.0,Master
5,30.0,1.0,30535.0,40.0,other
4,34.0,11.0,40721.0,37.5,Bachelor
5,25.0,2.0,32424.0,40.0,Master
5,30.0,9.0,36637.0,40.0,Bachelor
5,47.0,20.0,56914.0,40.0,other
4,42.0,19.0,54996.0,35.0,Bachelor
5,25.0,5.0,6542.0,60.0,Master
5,25.0,1.0,70264.0,41.0,Master
2,24.0,4.0,13752.0,12.0,Bachelor
2,37.0,14.0,137350.0,37.5,Master
4,26.0,2.0,38915.0,35.0,Master
2,47.0,27.0,103408.0,45.0,Bachelor
4,27.0,3.0,65424.0,35.0,other
3,27.0,7.0,88171.0,40.0,Bachelor
4,31.0,7.0,48644.0,38.0,Doctoral
4,38.0,5.0,27492.0,35.0,Doctoral
4,28.0,0.0,51559.0,40.0,Bachelor
5,34.0,10.0,108098.0,45.0,Master
2,30.0,9.0,46704.0,40.0,other
5,33.0,10.0,35748.0,40.0,Master
4,37.0,6.0,89368.0,40.0,Master
5,25.0,1.0,57287.0,50.0,Doctoral
4,30.0,3.0,47105.0,40.0,other
1,40.0,19.0,78657.0,40.0,Bachelor
5,29.0,8.0,84316.0,40.0,Master
5,53.0,9.0,54996.0,40.0,Doctoral
4,42.0,19.0,76765.0,50.0,Master
2,35.0,5.0,41244.0,35.0,Doctoral
5,28.0,0.0,42804.0,40.0,Master
5,22.0,5.0,22915.0,20.0,other
3,40.0,12.0,121010.0,60.0,Master
4,39.0,19.0,77911.0,40.0,Master
4,24.0,3.0,48120.0,40.0,Bachelor
5,27.0,5.0,20628.0,40.0,Master
5,28.0,0.0,51888.0,40.0,Master
4,29.0,1.0,35748.0,40.0,Bachelor
4,35.0,5.0,23376.0,40.0,Master
4,27.0,3.0,59454.0,40.0,Master
4,34.0,8.0,47170.0,37.0,other
4,36.0,10.0,61872.0,50.0,Doctoral
4,34.0,9.0,54049.0,45.0,Doctoral
3,31.0,4.0,37128.0,40.0,other
5,34.0,14.0,129775.0,40.0,Bachelor
5,41.0,15.0,49296.0,40.0,other
5,31.0,12.0,45241.0,40.0,other
3,48.0,18.0,74474.0,40.0,other
4,53.71052631578947,45.0,57287.0,20.0,Bachelor
4,26.0,3.0,27478.0,48.0,Master
4,31.0,5.0,80202.0,40.0,Master
4,35.0,12.0,51887.0,38.0,Master
2,44.0,3.0,40070.0,37.0,Bachelor
4,26.0,4.0,58236.0,39.38520408163265,Bachelor
4,58.0,10.0,60725.0,42.0,Master
3,32.0,3.0,60725.0,45.0,Master
5,53.0,28.0,129250.0,40.0,Bachelor
2,46.0,21.0,57287.0,32.0,Master
5,28.0,6.0,43538.0,40.0,Master
4,42.0,21.0,137390.0,45.0,Master
2,26.0,4.0,35849.0,35.0,Master
4,40.0,18.0,112283.0,40.0,Master
4,25.0,3.0,45797.0,40.0,Bachelor
4,26.0,10.0,35329.0,40.0,Bachelor
4,50.0,24.0,61872.0,36.0,Bachelor
4,30.0,11.0,43513.0,44.0,other
4,39.0,13.0,52339.0,37.5,Master
2,37.0,14.0,85394.0,54.0,Master
5,24.0,5.0,83640.0,35.0,Bachelor
4,21.0,2.0,34368.0,37.0,Master
5,29.0,11.0,57072.0,40.0,Master
4,43.0,23.0,31020.0,40.0,Master
4,47.0,32.0,114508.0,40.399014778325125,other
1,50.0,25.0,194580.0,50.0,Master
4,31.0,5.0,57287.0,40.0,Master
2,43.0,20.0,75669.0,46.0,Master
1,31.0,5.0,71966.0,40.0,Master
5,23.0,5.0,4944.0,7.5,Bachelor
5,39.0,10.0,75619.0,39.0,Doctoral
2,26.0,5.0,51704.0,40.0,Master
4,36.0,6.0,41247.0,45.0,other
4,34.0,12.0,81648.0,35.0,Doctoral
5,41.0,19.0,109419.0,50.0,Bachelor
2,33.0,7.0,74474.0,42.0,Bachelor
5,58.0,24.0,54956.0,40.0,other
4,30.0,11.0,63983.0,37.0,other
3,38.0,15.0,60152.0,45.0,Master
5,40.0,20.0,65424.0,40.0,Master
4,34.0,11.0,44688.0,40.0,other
5,21.0,2.0,47648.0,40.0,other
1,34.0,12.0,172957.0,50.0,Bachelor
4,42.0,20.0,66000.0,32.0,Doctoral
5,26.0,3.0,81125.0,40.0,Master
1,30.0,6.0,74244.0,30.0,Bachelor
5,24.0,1.0,49160.0,40.0,Bachelor
1,36.0,15.0,57287.0,42.0,Master
2,34.0,11.0,41077.0,38.0,other
4,33.0,5.0,40596.0,40.0,Master
1,58.0,27.0,78508.0,40.0,Bachelor
3,61.0,18.0,110800.0,37.5,other
3,34.0,10.0,140007.0,40.0,Bachelor
4,45.0,13.0,180963.0,50.0,Master
4,25.0,3.0,35748.0,30.0,Master
1,28.0,12.0,45830.0,40.0,other
2,31.0,6.0,40212.0,40.0,Bachelor
2,20.0,0.0,28437.0,43.0,other
4,23.0,4.0,31620.0,40.0,other
2,44.0,7.0,96240.0,39.0,Master
2,44.0,21.0,101800.0,39.0,Master
1,40.849162011173185,20.0,57300.0,40.0,Doctoral
5,44.0,20.0,155112.0,40.0,Master
5,29.0,2.0,67599.0,38.0,Master
3,63.0,40.0,91593.0,45.0,Doctoral
2,37.0,14.0,51704.0,37.0,Bachelor
4,24.0,2.0,28536.0,38.0,other
5,25.0,3.0,49620.0,40.0,Bachelor
3,26.0,4.0,45942.0,40.0,Master
2,43.0,8.0,41244.0,40.0,Doctoral
2,31.0,6.0,59124.0,47.0,Bachelor
2,26.0,4.0,29460.0,40.0,other
5,33.0,10.0,178740.0,40.0,Master
5,27.0,2.0,51888.0,40.0,Master
5,28.0,5.0,52704.0,40.0,Bachelor
4,26.0,3.0,69621.0,45.0,Bachelor
4,58.0,34.0,91660.0,45.0,Master
5,28.0,3.0,41247.0,50.0,Master
5,25.0,1.0,36664.0,39.0,Master
2,31.0,4.0,10116.0,20.0,Master
5,26.0,3.0,85931.0,38.0,Master
2,32.0,9.0,74474.0,40.0,Master
4,26.0,4.0,51887.0,40.0,Bachelor
5,25.0,3.0,19452.0,40.0,Master
4,24.0,1.0,50868.0,40.0,other
4,30.0,9.0,45241.0,35.0,other
2,34.0,15.0,41871.0,38.0,other
5,34.0,8.0,83972.0,45.0,Bachelor
2,31.0,11.0,62892.0,33.0,other
4,60.0,35.0,108098.0,42.0,Master
5,41.0,16.0,58167.0,40.0,Doctoral
4,26.0,2.0,33000.0,32.0,Master
5,48.0,24.0,122142.0,45.0,Bachelor
3,31.0,10.0,70264.0,35.0,Bachelor
4,23.0,10.0,23376.0,24.0,other
