OrgSize_Empl219,WorkWeekHrs,YearsCodePro,Age1stCode,Country_Canada,Age,JobFactors_Idealist,LanguageWorkedWith_C,Country_Netherlands,Country_Finland,Country_France,ConvertedComp
0,35.0,3.0,10.0,0,33.0,0,0,0,0,0,75669.0
0,35.0,32.0,18.0,0,54.0,0,0,0,0,0,91660.0
0,37.0,2.0,14.0,0,25.0,0,0,0,0,0,31128.0
1,37.5,18.0,12.0,0,36.0,1,1,0,0,0,65424.0
0,20.0,2.0,13.0,1,23.0,0,0,0,0,0,137484.0
0,32.0,27.0,15.0,0,53.0,0,0,1,0,0,56376.0
0,35.0,8.0,12.0,1,30.0,0,0,0,0,0,91883.0
0,40.0,22.0,13.0,1,47.0,0,1,0,0,0,37788.0
0,45.0,21.0,7.0,0,42.0,0,0,1,0,0,137390.0
0,40.0,16.0,19.0,0,41.0,0,0,0,0,0,58167.0
0,35.0,2.0,12.0,0,23.0,1,0,0,0,0,26808.0
0,35.0,11.0,19.0,0,31.0,0,0,0,0,0,30252.0
0,38.0,4.0,13.0,0,31.0,0,0,0,0,0,77831.0
0,40.0,0.0,17.0,0,27.0,0,0,0,0,0,35280.0
1,40.0,14.0,12.0,1,35.0,1,1,0,0,0,61071.0
0,35.0,20.0,6.0,0,39.0,0,1,0,0,0,104678.0
0,42.5,0.0,16.0,0,21.0,0,1,0,0,0,32429.0
0,38.0,8.0,13.0,0,31.0,0,0,0,0,0,40101.0
0,40.0,6.0,10.0,0,23.0,1,0,0,0,0,64287.0
0,41.0,1.0,13.0,0,27.0,0,1,0,0,0,103117.0
0,40.0,15.0,10.0,0,46.0,0,1,0,1,0,68748.0
0,37.5,2.0,11.0,0,23.0,0,0,0,0,0,47712.0
0,45.0,29.0,10.0,0,49.0,1,0,0,0,0,52339.0
0,38.0,4.0,15.0,0,23.0,0,0,0,1,0,37810.0
0,40.0,1.0,20.0,0,25.0,0,0,0,0,0,50806.0
0,39.0,9.0,10.0,0,34.0,0,0,0,0,0,50413.0
0,50.0,14.0,12.0,0,32.0,0,0,1,0,0,96243.0
0,40.0,4.0,8.0,0,22.0,1,0,0,1,0,34368.0
0,35.0,10.0,13.0,0,31.0,0,0,0,0,0,70264.0
0,50.0,5.0,10.0,0,32.0,1,0,0,0,0,61834.0
0,40.0,12.0,15.0,0,39.0,0,0,0,0,0,78629.0
0,5.0,7.0,8.0,1,33.0,0,0,0,0,0,49119.0
0,40.0,7.0,14.0,0,26.0,0,0,0,0,0,25852.0
1,45.0,6.0,16.0,1,24.0,0,0,0,0,0,13752.0
0,45.0,18.0,15.0,0,35.0,1,0,0,1,0,103117.0
0,50.0,2.0,14.0,0,26.0,0,0,1,0,0,46891.0
0,40.0,6.0,12.0,1,31.0,0,0,0,0,0,63564.0
0,37.0,3.0,16.0,0,28.0,0,0,0,0,0,51888.0
0,40.0,7.0,18.0,0,28.0,0,0,0,0,0,46185.0
0,34.0,14.0,17.0,0,38.0,0,1,0,0,1,41244.0
0,40.0,19.0,8.0,0,42.0,0,1,0,0,0,64630.0
0,24.0,2.0,13.0,0,27.0,0,0,0,0,0,15840.0
1,32.0,3.0,17.0,1,23.0,0,0,0,0,0,23100.0
0,37.5,4.0,30.0,0,36.0,0,0,0,0,0,38260.0
0,60.0,3.0,8.0,0,27.0,1,0,0,0,0,20628.0
0,36.0,17.0,10.0,0,39.0,0,0,0,0,0,85931.0
1,35.0,5.0,18.0,0,28.0,0,0,0,0,0,98135.0
0,35.0,4.0,16.0,1,25.0,0,0,0,0,0,13749.0
0,42.0,24.0,13.0,0,48.0,0,1,0,0,0,89364.0
0,37.5,1.0,14.0,1,26.0,0,0,0,0,0,51564.0
0,50.0,4.0,17.0,1,28.0,0,0,0,0,0,43239.0
0,20.0,0.0,21.0,1,24.0,0,1,0,0,0,15780.0
1,40.0,9.0,11.0,1,30.0,0,0,0,0,0,41244.0
1,38.0,0.0,11.0,1,21.0,0,0,0,0,0,36193.0
1,40.0,5.0,11.0,0,35.0,1,1,0,0,0,31620.0
0,37.5,9.0,15.0,0,30.0,1,0,0,0,0,50002.0
0,40.0,8.0,18.0,1,29.0,0,1,0,0,0,52248.0
0,40.0,3.0,19.0,0,27.0,1,1,0,0,0,68041.0
0,40.0,10.0,15.0,0,36.0,0,0,0,1,0,40101.0
0,40.0,24.0,17.0,0,44.0,0,0,0,0,0,75669.0
0,35.0,3.0,12.0,0,24.0,0,0,0,0,0,34591.0
0,39.0,3.0,15.948717948717949,0,24.0,0,0,1,0,0,40563.0
0,40.0,24.0,4.0,0,40.0,0,0,0,0,0,78500.0
0,41.0,1.0,13.0,1,24.0,1,0,0,0,0,45241.0
0,37.0,5.0,14.0,0,27.0,0,1,0,0,0,47330.0
0,38.0,4.0,8.0,0,29.0,0,1,1,0,0,27492.0
1,40.0,6.0,10.0,0,25.0,0,0,0,0,0,41508.0
0,35.0,2.0,12.0,0,21.0,0,0,0,0,0,49722.0
0,40.0,26.0,8.0,0,41.0,0,1,0,0,0,193900.0
0,38.0,3.0,16.0,0,26.0,1,0,0,0,0,64860.0
0,40.0,4.0,17.0,0,28.0,0,1,0,0,0,61616.0
1,37.5,4.0,30.0,1,36.0,1,0,0,0,0,45797.0
0,12.0,21.0,10.0,1,37.0,0,0,0,0,0,72522.0
0,28.0,22.0,10.0,0,38.0,1,0,1,0,0,86976.0
0,40.0,15.0,7.0,1,37.0,0,0,0,0,0,115146.0
0,50.0,12.0,17.0,0,34.0,0,0,0,0,1,172957.0
0,45.0,7.0,28.0,0,38.0,0,0,0,0,1,64162.0
1,52.0,10.0,7.0,0,43.0,0,0,1,0,0,79817.0
0,42.5,20.0,10.0,0,38.0,1,0,0,0,0,52339.0
1,40.0,2.0,12.0,0,21.0,0,0,0,0,0,12972.0
0,37.5,1.0,12.0,1,22.0,0,1,0,0,0,32712.0
0,22.0,3.0,13.0,1,24.0,1,1,0,0,0,15120.0
0,40.0,3.0,16.0,0,25.0,0,0,0,0,0,71966.0
0,40.0,2.0,12.0,0,22.0,1,0,0,0,0,32424.0
0,40.0,3.0,18.0,0,31.0,0,1,0,0,1,32315.0
0,45.0,4.0,14.0,0,27.0,0,1,0,0,0,38916.0
0,40.0,11.0,14.0,0,29.0,0,1,0,0,0,57072.0
0,10.0,20.0,15.0,0,40.0,1,0,0,0,0,68745.0
0,30.0,4.0,13.0,0,23.0,0,0,1,0,0,25852.0
0,35.0,3.0,22.0,0,27.0,0,1,0,0,0,38916.0
0,37.0,6.0,16.0,0,28.0,0,0,0,0,1,64788.0
1,30.0,7.0,12.0,0,36.0,0,0,0,0,0,63564.0
0,40.0,1.0,10.0,0,24.0,0,0,1,0,0,43992.0
0,42.0,10.0,15.0,0,32.0,0,0,0,0,0,87828.0
0,43.0,5.0,12.0,0,26.0,0,0,0,0,0,45797.0
0,45.0,4.0,24.0,0,28.0,0,0,0,0,0,51704.0
0,40.0,8.0,6.0,0,26.0,0,1,0,0,0,33000.0
0,30.0,3.0,18.0,0,24.0,0,0,1,0,0,16500.0
0,41.0,6.0,16.0,1,28.0,0,0,0,0,0,41244.0
0,40.0,15.0,17.0,1,32.0,0,0,0,0,0,103117.0
0,38.0,2.0,8.0,0,26.0,0,0,1,0,0,46533.0
0,35.0,10.0,12.0,0,49.0,0,0,0,0,0,52339.0
1,40.0,1.0,26.0,0,29.0,0,0,0,0,1,38496.0
0,40.0,9.0,12.0,0,30.0,0,1,0,0,0,46704.0
0,45.0,3.0,16.0,0,26.0,1,1,0,0,0,69621.0
0,40.0,4.0,14.0,1,23.0,0,1,0,0,0,80202.0
1,40.0,10.0,10.0,0,26.0,0,0,0,0,1,58433.0
1,45.0,25.0,16.0,0,49.0,0,0,0,1,0,99450.0
0,50.0,23.0,12.0,0,50.0,0,0,0,0,1,130847.0
1,38.0,30.0,8.0,0,48.0,0,0,0,0,0,65424.0
0,38.0,2.0,14.0,0,26.0,0,0,0,0,1,23376.0
0,40.0,3.0,14.0,0,29.0,0,1,0,0,0,42624.0
0,50.0,3.0,14.0,0,24.0,0,0,0,0,0,91660.0
0,42.0,3.0,14.0,0,24.0,0,0,0,0,0,86359.0
0,4.0,35.0,15.0,0,55.0,0,1,0,0,0,68748.0
0,40.0,5.0,19.0,0,28.0,0,0,1,0,0,117763.0
0,32.0,2.0,18.0,0,28.0,1,0,0,0,0,23352.0
1,45.0,22.0,12.0,0,48.0,0,0,0,0,1,64630.0
0,50.0,6.0,25.0,1,31.0,1,1,0,0,0,33732.0
0,40.0,0.0,13.0,0,22.0,0,0,0,0,0,67452.0
0,40.0,11.0,4.0,0,36.0,0,0,1,0,0,122142.0
0,37.5,11.0,18.0,0,35.0,1,0,0,0,1,35983.0
0,50.0,5.0,15.0,0,30.0,0,0,0,0,0,40101.0
1,40.0,0.0,21.0,0,28.0,0,0,0,0,0,39876.0
0,40.0,6.0,17.0,0,32.0,0,0,0,0,0,57287.0
0,40.0,15.0,14.0,0,36.0,1,1,0,0,0,65424.0
0,35.0,7.0,14.0,0,29.0,0,0,0,0,0,54049.0
1,40.0,10.0,15.0,0,33.0,1,0,0,0,0,68102.0
0,40.0,7.0,19.0,0,31.0,1,1,0,0,0,64860.0
0,45.0,12.0,12.0,1,31.0,0,1,0,0,0,59579.0
0,40.0,37.0,14.0,0,53.0,0,0,0,0,0,172.0
0,40.0,30.0,13.0,0,52.0,1,1,0,0,0,58881.0
0,28.0,21.0,6.0,0,44.0,1,0,0,0,0,122142.0
1,40.0,12.0,8.0,0,40.0,0,0,0,0,1,118908.0
0,50.0,19.0,12.0,0,42.0,1,0,0,0,0,76765.0
0,37.0,21.0,14.0,0,43.0,0,0,0,0,0,55582.0
0,40.0,12.0,10.0,0,28.0,0,0,0,0,0,45830.0
1,43.0,2.0,14.0,0,25.0,0,1,0,0,0,64859.0
1,35.0,6.0,16.0,0,29.0,0,0,0,0,0,78508.0
0,40.0,4.0,20.0,0,26.0,0,0,0,0,0,53850.0
0,37.5,10.0,10.0,0,33.0,0,0,0,0,0,65424.0
0,36.0,4.0,11.0,0,38.0,1,0,0,0,0,71340.0
0,40.0,10.0,13.0,0,30.0,1,0,0,0,0,56723.0
0,48.0,9.0,8.0,0,44.0,1,0,0,0,1,91593.0
0,37.0,6.0,10.0,1,36.0,0,1,0,0,0,50376.0
0,40.0,15.0,11.0,0,38.0,0,0,0,1,0,68745.0
0,40.0,4.0,15.0,0,26.0,0,1,0,0,0,45942.0
1,40.0,29.0,16.0,0,54.0,0,0,0,0,0,63240.0
0,40.0,5.0,19.0,0,29.0,0,0,0,0,0,52704.0
0,35.0,3.0,14.0,0,29.0,0,0,0,0,0,80202.0
0,45.0,3.0,15.0,0,28.0,0,1,0,0,0,54480.0
0,32.0,3.0,13.0,1,24.0,1,0,0,0,0,27492.0
0,40.0,11.0,15.0,0,32.0,0,0,0,0,1,45830.0
1,40.0,10.0,18.0,0,41.0,0,0,0,0,0,66453.0
0,40.0,24.0,10.0,0,41.0,1,0,1,0,0,95423.0
0,36.0,9.0,12.0,0,29.0,1,1,0,0,0,40101.0
1,40.0,4.0,16.0,1,22.0,1,1,0,0,0,34368.0
0,30.0,4.0,19.0,0,31.0,0,0,0,0,0,30935.0
0,38.0,16.0,12.0,0,45.0,1,1,0,0,1,79128.0
0,50.0,15.0,18.0,0,42.0,1,1,0,0,1,130847.0
0,40.0,5.0,14.0,0,23.0,0,0,0,0,1,26700.0
0,45.0,2.0,19.0,0,27.0,0,0,0,0,0,51147.0
0,40.0,15.0,12.0,0,36.0,0,0,0,0,0,65424.0
1,37.5,8.0,18.0,1,30.0,0,0,0,0,0,62152.0
1,42.0,4.0,14.0,0,26.0,0,0,0,0,0,45830.0
0,50.0,15.0,7.0,1,37.0,0,0,0,0,0,109992.0
0,35.0,8.0,15.0,0,31.0,0,0,0,0,0,71850.0
0,25.0,2.0,14.0,0,26.0,0,0,0,0,0,34368.0
1,24.0,4.0,9.0,0,20.0,0,1,0,0,0,27492.0
0,42.0,4.0,25.0,0,30.0,1,0,0,0,0,25296.0
0,36.0,6.0,12.0,0,27.0,0,1,0,0,0,32316.0
0,20.0,5.0,11.0,1,28.0,0,1,0,0,0,45379.0
0,50.0,19.0,17.0,1,41.0,0,0,0,0,0,109419.0
0,35.0,4.0,17.0,0,39.0,0,0,1,0,0,78350.0
0,50.0,6.0,20.0,0,31.0,0,1,0,0,0,13752.0
0,10.0,18.0,11.0,0,40.0,0,1,0,0,0,45372.0
0,50.0,20.0,12.0,0,40.0,1,0,1,0,0,103057.0
0,38.55821205821206,2.0,14.0,0,24.0,0,0,1,0,0,19608.0
0,35.0,7.0,22.0,0,33.0,1,1,0,0,0,50868.0
0,50.0,25.0,20.0,0,52.0,0,0,0,0,0,32712.0
0,40.0,9.0,14.0,0,28.0,1,0,0,0,0,61872.0
0,60.0,8.0,20.0,0,39.0,0,1,0,0,0,45241.0
0,37.0,7.0,21.0,0,33.0,0,1,0,0,0,47105.0
1,40.0,11.0,9.0,0,31.0,1,0,1,0,0,56874.0
0,37.0,1.0,21.0,0,38.0,0,0,0,0,0,48644.0
0,35.0,0.0,16.0,0,23.0,0,0,0,0,0,13752.0
0,38.0,7.0,18.0,0,35.0,1,0,0,0,0,40101.0
0,38.0,25.0,18.0,0,55.0,0,0,0,0,0,134773.0
0,40.0,21.0,6.0,0,39.0,1,0,0,0,1,75619.0
0,40.0,3.0,17.0,0,25.0,0,0,0,0,0,35748.0
0,40.0,19.0,12.0,1,41.0,0,0,0,0,0,48644.0
0,37.5,6.0,12.0,0,35.0,0,1,0,0,0,82488.0
0,40.0,2.0,20.0,1,26.0,0,0,0,0,0,53437.0
0,39.0,4.0,13.0,0,24.0,0,0,0,0,0,37800.0
0,37.5,3.0,18.0,0,27.0,0,0,0,0,0,54956.0
0,40.0,6.0,18.0,0,30.0,0,0,0,0,0,81074.0
0,40.0,5.0,21.0,0,26.0,0,1,0,0,1,32676.0
0,32.0,23.0,22.0,0,52.0,0,0,0,0,0,43239.0
1,45.0,3.0,16.0,1,26.0,1,1,0,0,0,54864.0
0,38.0,1.0,7.0,0,25.0,0,0,0,0,1,45797.0
1,35.0,16.0,12.0,0,34.0,1,0,1,0,0,41244.0
0,40.0,4.0,17.0,0,25.0,0,0,0,0,0,45828.0
0,45.0,2.0,21.0,0,23.0,0,0,1,0,0,58881.0
0,45.0,3.0,10.0,0,25.0,0,0,0,0,1,68041.0
0,38.0,20.0,8.0,0,41.0,0,0,0,0,0,73328.0
0,48.0,13.0,4.0,0,36.0,1,0,0,0,0,75669.0
0,40.0,3.0,20.0,0,24.0,0,1,0,0,0,65995.0
0,40.0,8.0,13.0,0,30.0,1,0,0,0,0,48768.0
0,38.0,3.0,18.0,0,26.0,0,1,0,0,0,79817.0
0,40.0,37.0,10.0,0,57.0,0,0,0,0,0,183186.0
0,40.0,25.0,9.0,0,50.0,0,1,0,0,0,45797.0
0,37.5,2.0,18.0,0,24.0,1,0,0,0,0,27768.0
1,40.0,5.0,18.0,0,28.5,0,0,0,0,0,50868.0
0,38.55821205821206,3.0,13.0,0,30.0,0,1,0,0,0,41363.0
0,36.0,3.0,10.0,0,28.0,1,1,1,0,0,37620.0
0,37.0,5.0,13.0,1,28.0,0,0,0,0,0,77900.0
1,50.0,7.0,10.0,0,27.0,1,1,0,0,0,49296.0
1,39.38520408163265,7.0,18.0,0,26.0,0,0,0,0,0,64859.0
0,60.0,7.0,13.0,0,31.0,1,1,0,0,0,67021.0
0,23.0,3.0,16.0,1,23.0,0,0,0,0,0,6324.0
0,32.0,10.0,14.0,0,37.0,0,0,0,0,0,68745.0
0,48.0,7.0,12.0,0,31.0,0,0,1,0,0,54996.0
0,38.0,7.050151975683891,14.0,0,37.0,1,0,0,0,0,45401.0
1,50.0,30.0,15.0,0,55.0,0,1,0,0,1,64115.0
0,34.0,22.0,9.0,0,41.0,1,0,0,0,1,80202.0
0,40.0,12.0,15.0,0,35.0,1,1,0,0,0,103100.0
0,37.0,13.0,8.0,1,36.0,0,0,0,0,0,52339.0
0,40.0,3.0,18.0,0,25.0,1,0,0,0,0,31737.0
0,45.0,10.0,13.0,0,24.0,1,1,0,0,0,114575.0
0,40.0,3.0,16.0,0,27.0,0,0,0,0,1,45797.0
0,39.0,0.0,14.0,0,37.0,0,1,0,0,0,62268.0
0,40.0,12.0,18.0,0,35.0,0,1,0,0,1,81074.0
1,60.0,19.0,12.0,0,48.0,0,1,0,0,0,77556.0
0,40.0,15.0,8.0,0,40.0,1,0,0,0,0,126032.0
0,35.0,28.0,11.0,0,50.0,0,1,0,0,0,62807.0
0,32.0,11.0,13.0,0,38.0,0,1,0,0,0,68745.0
0,40.0,7.0,10.0,0,33.0,1,0,0,0,0,51887.0
1,38.0,8.0,7.0,0,30.0,0,0,1,0,0,68745.0
0,35.0,0.0,13.0,0,22.0,1,0,0,0,0,49722.0
0,7.0,30.0,13.0,0,47.0,0,0,0,0,1,100826.0
0,38.0,20.0,12.0,0,41.0,0,1,0,0,0,108846.0
0,39.0,3.0,14.0,0,32.0,0,0,0,0,0,68745.0
1,50.0,9.0,14.0,0,34.0,1,0,0,0,0,138308.0
0,37.5,30.0,10.0,0,50.0,0,0,0,0,0,122142.0
0,40.0,6.0,12.0,0,29.0,0,0,0,0,0,46752.0
0,40.0,12.0,16.0,0,36.0,0,0,0,0,0,83067.0
0,40.0,22.0,14.0,0,48.0,0,0,0,0,0,20628.0
0,40.0,6.0,13.0,0,23.0,0,1,0,0,1,51559.0
0,40.0,5.0,13.0,0,29.0,0,0,0,0,0,61071.0
0,40.0,2.0,20.0,0,29.0,0,1,0,0,0,65424.0
0,40.0,10.0,4.0,0,35.0,0,0,0,0,1,85051.0
1,40.0,29.0,12.0,0,46.0,0,0,1,0,0,77831.0
0,40.0,4.0,8.0,0,24.0,1,1,0,0,0,36664.0
0,40.0,8.0,14.0,0,30.0,1,0,0,0,0,70264.0
0,40.0,2.0,11.0,0,22.0,0,0,0,0,0,57287.0
0,36.0,0.0,12.0,0,24.0,1,0,0,0,0,43239.0
0,35.0,5.0,12.0,0,27.0,1,0,0,0,0,43452.0
0,40.47211895910781,18.0,5.0,1,42.0,0,0,0,0,0,171862.0
0,40.0,20.0,11.0,0,39.0,0,1,0,0,0,56211.0
0,50.0,3.0,15.0,1,26.0,0,0,0,0,0,57287.0
1,28.0,2.0,20.0,0,25.0,1,0,0,0,0,43300.0
1,40.0,1.0,18.0,0,24.0,0,0,0,0,0,48795.0
0,55.0,35.0,15.0,0,60.0,1,0,0,0,0,160405.0
1,40.0,3.0,12.0,0,29.0,0,1,0,0,0,104855.0
0,40.0,13.0,5.0,1,34.0,0,0,0,0,0,85931.0
0,60.0,6.0,10.0,0,20.0,0,0,0,0,0,41244.0
0,40.0,14.0,16.0,0,37.0,0,0,0,0,0,78508.0
0,42.0,3.0,17.0,0,37.0,0,0,1,0,0,48000.0
0,50.0,10.0,7.0,0,22.0,0,0,0,0,1,12972.0
0,37.5,2.0,16.0,1,25.0,1,0,0,0,0,60505.0
0,40.0,1.0,10.0,0,24.0,0,0,0,0,0,27492.0
0,40.0,6.0,15.0,0,29.0,0,1,0,0,0,57744.0
1,35.0,30.0,13.0,0,53.0,0,0,0,0,0,107950.0
0,37.5,7.0,14.0,1,29.0,0,0,0,0,0,53437.0
1,40.0,11.0,14.0,0,40.0,1,0,1,0,0,129718.0
0,40.0,11.0,8.0,0,41.0,0,1,0,0,0,63337.0
0,38.5,2.0,12.0,0,24.0,0,1,0,0,1,58881.0
1,30.0,4.0,10.0,0,23.0,0,1,0,0,1,41244.0
1,40.0,11.0,22.0,0,51.0,0,0,0,0,0,52339.0
0,39.0,2.0,19.0,0,25.0,0,0,0,0,0,28644.0
0,39.0,5.0,13.0,0,23.0,1,1,1,0,0,52339.0
0,36.0,3.0,15.0,0,21.0,1,0,0,0,1,41871.0
0,40.0,2.0,16.0,0,23.0,0,0,0,0,0,36753.0
0,50.0,34.0,16.0,1,56.0,0,1,0,0,0,38772.0
0,45.0,10.0,11.0,0,36.0,1,1,0,0,1,99240.0
1,40.0,3.0,11.0,0,24.0,1,1,0,0,0,41244.0
0,37.5,11.0,15.0,0,34.0,0,1,0,0,0,40721.0
0,40.13716814159292,13.0,19.0,0,34.0,1,0,0,0,1,70264.0
1,45.0,2.0,19.0,0,28.0,0,1,0,0,1,104700.0
0,40.0,8.0,15.0,0,28.0,0,0,0,0,0,54996.0
0,37.0,14.0,14.0,0,35.0,0,0,0,0,0,47826.0
0,40.0,8.0,24.0,0,37.0,0,0,0,0,0,84785.0
0,40.0,25.0,13.0,0,45.0,1,0,0,0,0,94618.0
0,40.0,15.0,5.0,0,35.0,0,1,0,0,1,58167.0
0,40.0,8.0,19.0,0,31.0,0,0,0,0,0,41508.0
1,35.0,10.0,15.0,0,30.0,0,0,0,0,0,114550.0
0,38.55821205821206,5.0,11.0,0,26.0,0,0,0,0,0,114508.0
0,38.0,3.0,15.0,0,28.0,0,1,0,0,0,45797.0
0,37.5,4.0,16.0,0,27.0,1,0,1,0,0,40563.0
1,40.0,6.0,18.0,0,31.0,1,0,0,0,0,33078.0
0,42.0,5.0,7.0,0,28.0,0,0,0,0,0,44100.0
0,40.0,2.0,15.0,0,26.0,1,0,0,0,0,85931.0
0,60.0,18.0,5.0,0,35.0,0,0,0,0,0,38169.0
0,50.0,35.0,12.0,0,52.0,0,0,0,0,0,128249.0
0,40.0,3.0,15.0,1,26.0,0,0,0,0,0,41052.0
0,40.0,15.0,4.0,0,41.0,0,0,0,0,0,67452.0
1,48.0,2.0,13.0,0,23.0,0,1,0,0,0,40388.0
0,9.0,2.0,7.0,0,20.0,1,1,0,0,0,10860.0
0,40.0,8.0,12.0,0,30.0,1,0,0,0,0,56376.0
0,45.0,16.0,8.0,0,37.0,1,1,0,0,1,68745.0
1,37.5,10.0,15.0,0,34.0,0,1,0,0,0,68705.0
0,40.0,15.0,16.0,0,35.0,0,0,0,0,1,81348.0
0,44.0,13.0,9.0,0,39.0,0,0,0,0,0,104855.0
0,40.0,3.0,15.0,0,28.0,1,0,0,0,0,37816.0
1,40.0,10.0,14.0,0,31.0,0,0,1,0,0,58881.0
0,40.0,3.0,15.0,0,33.0,1,0,1,0,0,66453.0
0,38.0,3.0,20.0,0,26.0,1,0,0,0,0,65424.0
0,38.0,12.0,27.0,0,38.0,0,0,0,0,0,64859.0
1,45.0,12.0,10.0,1,32.0,0,0,0,0,0,64859.0
0,37.5,11.0,10.0,1,33.0,0,1,0,0,0,65424.0
0,44.0,17.0,15.0,0,35.0,0,1,0,0,0,51240.0
0,35.0,9.0,15.0,0,30.0,1,0,1,0,0,45241.0
0,40.0,16.0,16.0,0,36.0,0,0,0,0,0,61872.0
0,40.0,9.0,16.0,1,32.0,0,0,0,0,0,60752.0
0,40.0,12.0,16.0,0,37.0,0,0,0,0,0,61872.0
0,35.0,0.0,15.0,0,23.0,0,0,0,0,0,19416.0
0,40.0,15.0,9.0,0,33.0,0,0,1,0,0,78508.0
1,40.0,4.0,7.0,0,24.0,1,1,1,0,0,56629.0
0,36.0,9.0,13.0,0,33.0,0,0,0,0,0,37672.0
0,58.0,5.0,10.0,0,49.0,0,0,0,0,0,79495.0
0,40.0,4.0,17.0,0,24.0,0,0,0,0,0,27492.0
1,40.0,36.0,15.0,0,54.0,0,1,0,0,0,194777.0
0,60.0,12.0,7.0,0,40.0,1,0,0,0,0,121010.0
0,41.0,0.0,16.0,0,24.0,0,0,0,0,0,43246.0
0,40.0,3.0,19.0,0,26.0,0,1,0,0,1,16500.0
0,38.0,8.0,11.0,0,29.0,0,1,0,0,0,104959.0
1,45.0,9.0,12.0,0,30.0,0,0,0,0,0,41316.0
0,40.0,20.0,11.0,0,41.0,0,0,0,0,0,56376.0
0,40.0,6.0,12.0,0,25.0,0,1,0,0,0,41247.0
0,50.0,2.0,12.0,0,30.0,0,1,0,0,1,30252.0
0,40.0,17.0,6.0,0,35.0,0,0,0,0,0,116333.0
0,45.0,11.0,14.0,0,32.0,1,0,0,0,0,105409.0
0,40.0,3.0,18.0,0,31.0,1,1,1,0,0,41247.0
0,40.0,12.0,12.0,1,34.0,0,0,0,0,0,61071.0
0,42.0,5.0,15.0,0,29.0,0,0,0,0,0,57254.0
1,45.0,3.0,12.0,0,25.0,0,0,0,0,0,46976.0
0,45.0,10.0,15.0,0,28.0,1,1,0,0,1,63016.0
1,40.0,5.0,12.0,0,41.0,0,0,0,0,1,48120.0
0,7.0,3.0,14.0,1,34.0,0,0,0,0,0,39254.0
0,35.0,14.0,13.0,0,35.0,0,0,0,0,0,79413.0
0,45.0,3.0,26.0,0,34.0,1,0,0,0,0,41363.0
1,40.0,8.0,37.0,1,45.0,0,0,0,0,0,32062.0
0,40.0,9.0,12.0,0,34.0,0,0,1,0,0,51030.0
0,20.0,21.0,9.0,0,40.0,0,0,0,0,0,14268.0
0,40.0,3.0,18.0,0,29.0,1,0,0,0,1,57287.0
0,35.0,18.0,15.0,0,40.0,0,1,0,0,0,41247.0
0,40.0,2.0,10.0,0,20.0,0,0,0,0,0,71036.0
0,50.0,20.0,19.0,0,41.0,0,0,0,0,0,78508.0
1,52.5,4.0,12.0,0,24.0,1,1,0,0,1,71966.0
1,40.0,2.0,11.0,0,25.0,1,0,1,0,0,68705.0
0,40.0,12.0,7.0,0,40.0,0,0,0,0,0,130847.0
0,35.0,18.0,6.0,0,38.0,0,0,0,0,0,78508.0
0,40.0,3.0,12.0,0,21.0,0,0,0,0,0,41244.0
0,40.0,1.0,15.0,0,24.0,1,1,0,0,0,52704.0
1,36.0,3.0,19.0,0,35.0,0,0,0,0,0,103117.0
1,40.0,4.0,17.0,0,28.0,0,0,0,1,0,91660.0
0,40.0,12.0,15.0,0,41.0,0,1,0,0,0,51559.0
0,40.0,7.0,15.0,0,25.0,1,0,0,0,0,114575.0
0,38.0,8.0,14.0,0,35.0,0,0,0,0,0,75669.0
1,38.0,19.0,10.0,0,40.0,0,0,1,0,0,166850.0
0,40.0,9.0,15.0,0,26.0,0,0,0,0,0,68745.0
0,37.10531914893617,4.0,11.0,0,21.0,0,0,0,0,0,25572.0
0,50.0,23.0,9.0,0,40.0,0,1,1,0,0,82726.0
0,40.0,0.0,13.0,0,27.0,1,0,0,0,1,52968.0
1,40.0,3.0,13.0,0,34.0,0,0,0,0,0,30480.0
0,40.0,3.0,14.0,0,21.0,0,1,0,0,0,33732.0
1,35.0,7.0,17.0,0,30.0,0,1,0,0,0,34254.0
0,35.0,16.0,16.0,0,40.0,0,0,0,0,0,88976.0
1,40.0,3.0,8.0,0,25.0,1,0,0,0,0,37128.0
1,40.0,7.0,13.0,0,33.0,0,0,0,0,0,58433.0
0,40.0,4.0,9.0,0,26.0,1,0,0,0,0,98135.0
0,45.0,20.0,7.0,0,43.0,1,0,0,0,0,102693.0
0,42.0,25.0,15.0,0,48.0,0,0,0,0,0,104678.0
0,55.0,10.0,16.0,0,30.0,1,0,0,0,0,64859.0
0,12.0,2.0,13.0,0,32.0,0,1,0,0,0,11350.0
0,35.0,8.0,15.0,0,39.0,1,1,0,0,0,34034.0
1,35.0,33.0,23.0,0,57.0,0,0,1,0,0,41871.0
1,40.0,5.0,24.0,0,28.0,0,1,0,1,0,66453.0
0,40.0,15.0,16.0,0,35.0,0,0,0,0,0,57287.0
0,38.0,25.0,13.0,1,48.0,1,1,0,0,0,29789.0
0,40.0,8.0,16.0,0,30.0,0,1,0,0,0,72522.0
0,40.0,15.0,8.0,0,38.0,0,0,0,0,0,71340.0
0,32.0,4.0,22.0,1,28.0,0,0,0,0,0,30935.0
0,37.0,1.0,14.0,0,20.0,0,0,0,0,0,28760.0
0,35.0,3.0,19.0,0,29.0,1,0,0,0,0,43110.0
0,39.0,2.0,13.0,0,20.0,0,0,1,0,0,35028.0
