ConvertedComp,Prediction
65424.0,53054.526946854254
30095.0,43913.322326944275
59579.0,60832.5604044018
91660.0,67968.56964041386
80202.0,34779.08892298775
68745.0,63817.42302628401
157017.0,83465.95399870431
61498.0,60998.28503042874
66453.0,75329.8939213006
48121.0,64119.111803927815
60492.0,63531.40107395063
88976.0,54383.288112722155
36648.0,79555.34546895817
41247.0,52495.297037182274
100826.0,70569.89163384186
32712.0,45255.21801672258
43992.0,82602.4496673889
120304.0,70901.38703006867
50484.0,52608.63851211962
71496.0,63563.25765874832
89368.0,86455.55409047643
57287.0,55824.78614130608
43997.0,53043.44565552645
52704.0,55038.12105401161
23650.0,41641.048027263896
86500.0,60384.42410450822
90939.0,58055.41429573744
408.0,70472.27436844491
45797.0,57514.69332656274
56028.0,50475.06720746456
52339.0,72705.29303463077
91593.0,71966.6989189126
64620.0,71129.76319111543
91660.0,99371.96886647679
35400.0,48010.10235629643
39254.0,48666.71057912531
63016.0,67858.41924771668
41244.0,62549.88152677371
65424.0,72682.78383166481
21769.0,46458.963239904246
91606.0,63143.263774895146
68745.0,63559.042176737894
52704.0,50113.5929792957
93951.0,70855.5113883174
41244.0,49616.328785724814
74474.0,61409.35265234425
114575.0,62613.941000204104
124305.0,76845.03046338024
26124.0,38053.26933871951
57287.0,58433.19892512617
85051.0,80764.55655666279
73274.0,87405.12327543256
53437.0,47974.358416069364
85931.0,53699.12744123295
37128.0,53159.11396162046
45372.0,47984.81415923332
157020.0,89487.58985848371
54996.0,62745.350501456785
65424.0,78172.27520711478
37128.0,58463.051929480156
45830.0,48327.2958207474
41247.0,50114.80538695306
65424.0,67432.69638185586
88633.0,69727.81371060474
46566.0,75689.72025230265
57287.0,48571.6744574841
57180.0,61869.03551831437
75619.0,57319.67758290445
125613.0,54613.010186756575
68705.0,76544.22496987622
64620.0,68025.11317893345
39876.0,80172.53691990691
32826.0,38965.599408566835
63361.0,50648.50072564731
36637.0,90443.29733036674
48121.0,48612.2771209904
122142.0,78332.65057600371
34368.0,49911.67840027314
38169.0,58878.17663311388
68745.0,47980.716243073126
38383.0,59223.31639225715
34372.0,56771.461678852305
46752.0,48048.97533344917
85931.0,71393.38384809306
26808.0,49101.25237778867
54996.0,91439.97848119227
65308.0,63593.53780224262
83972.0,52363.54222289752
80155.0,49592.81518266406
65651.0,95923.43082718931
83972.0,76568.08644689797
63016.0,63377.86880436353
80202.0,80203.1302118865
114575.0,101352.97393508242
39254.0,56044.95840168898
68748.0,25710.349229309835
48121.0,57341.6944078249
57468.0,61651.172539998035
54302.0,70738.33959524127
62598.0,48241.30132307098
17868.0,50008.58901286975
171862.0,75999.67915390067
87789.0,69077.92803107445
33000.0,61160.52204042095
15036.0,49040.44347768759
32081.0,61830.000405004634
32316.0,65842.37726468183
80202.0,103612.05336270382
50376.0,81539.16127153546
48121.0,70937.27197948532
38169.0,45927.58925376029
47105.0,49741.38150374213
32712.0,49662.85805429193
22915.0,26407.74487488314
57287.0,47928.70788543881
147200.0,95559.00008476156
85931.0,74702.2248633948
42393.0,61632.53793242711
68745.0,54957.23119770408
28872.0,46626.20550248811
83972.0,65047.09579971304
137490.0,101934.38832777186
76339.0,63199.96108478579
64162.0,98159.21436027686
43538.0,47327.65711598084
43300.0,41100.496965170474
54996.0,71106.18521563345
91660.0,92015.86370543984
72182.0,61699.70987670971
6850.0,23199.73362219057
40154.0,60251.20965351721
116868.0,57470.56991487521
54996.0,53729.10748759857
114575.0,98152.03879376354
85931.0,82712.54914053038
130850.0,95937.83121390562
19627.0,78271.57897769395
6876.0,33546.5951788911
51030.0,63293.325027457344
41244.0,47456.655118839546
73274.0,62197.05373741827
62558.0,51887.03833895619
61071.0,66787.30909391688
32712.0,52286.1760973586
114575.0,67792.74552517751
27805.0,44556.67941183848
67599.0,73855.95139336573
65308.0,64492.13087375727
37291.0,61341.23961137213
79057.0,58466.07788433134
39254.0,49418.44518265778
61872.0,76308.477432756
60152.0,79710.76351543299
37128.0,57383.392771802486
7080.0,50592.52717321621
52339.0,87300.68236231584
51559.0,57864.84103712539
89093.0,70571.23108351087
68745.0,52879.35828771774
43992.0,63464.64047614214
91593.0,70065.78790093242
46976.0,64631.134722082694
103117.0,66855.07335495984
34368.0,72205.03192067123
41247.0,47366.15281245611
27492.0,45727.426755183835
56142.0,80793.04315666777
72182.0,70795.31991900552
25752.0,50318.3447790895
91660.0,72012.85321526694
66132.0,54858.618712505086
63016.0,63403.664487589085
124887.0,77057.21221645705
66453.0,56134.04212070936
36664.0,56076.22357750476
53437.0,48911.815573488835
68342.0,67871.63506294157
82488.0,95189.75764351469
49722.0,51457.07544185405
78629.0,58132.196038963826
64162.0,55543.75952281957
48121.0,61381.808402849085
81648.0,64431.437723575575
47105.0,45825.986596411196
68745.0,83380.41379446708
87789.0,52712.12449026138
71966.0,65168.97376047018
72522.0,61786.838713506506
68745.0,32621.219162072426
45797.0,56910.77274521054
25522.0,58478.800032154984
65424.0,114109.60592858458
78508.0,49354.797608525005
65424.0,91575.36816150922
75619.0,65591.74764807965
16794.0,52084.90259201352
63016.0,55911.02786803141
45797.0,50743.57511294293
70658.0,54108.57862216951
59124.0,72676.74410882109
82488.0,63720.10023355147
37237.0,52244.32504638752
65424.0,49281.69863777202
66453.0,60239.531270046245
54996.0,70893.08383201923
30935.0,64208.88437500238
85051.0,49267.13077518667
119088.0,56167.101216539
66453.0,71830.53858906099
30535.0,92505.31871577754
90386.0,85184.334532713
52339.0,56569.67436716197
54996.0,58804.51306406291
86359.0,54001.44363713148
104678.0,56771.39132820562
91660.0,72002.4578154206
68745.0,61466.4623676914
40101.0,52124.1087721249
57744.0,61001.40351522384
53647.0,56242.74067743412
80202.0,58584.704902860605
57254.0,52008.15189902919
57287.0,51719.40700326756
24744.0,50130.29140985195
57254.0,59761.87153995745
67368.0,32248.013549881936
36432.0,47109.58999900349
85931.0,60454.73178961979
46976.0,52741.541865084444
114575.0,58742.66429165093
28650.0,40078.335738100184
54996.0,71741.22371853437
64888.0,49765.41721172563
56490.0,57226.3136402329
55348.0,50140.03996035258
70658.0,67749.96803708408
43992.0,48478.41444979301
37128.0,42617.69038223209
49500.0,67356.1118059672
21984.0,20624.32195592432
31620.0,82076.82474614799
36664.0,54556.89483336693
59579.0,46244.004323702895
66453.0,55805.122997325794
40101.0,58821.41967660317
57287.0,60303.877135421244
40101.0,64603.025421126855
60725.0,57060.09301438869
63016.0,65423.23705025587
44048.0,53778.01697899701
34368.0,50282.64036825566
66453.0,81390.3591980825
45797.0,48798.09930509621
48120.0,59098.605296457616
89364.0,88583.96308060204
80202.0,61340.06045444777
85931.0,90204.0971108314
30935.0,43531.056561998135
91593.0,77832.83746394597
163550.0,90246.37521406672
103100.0,67347.40291130308
65308.0,68583.62156985403
44688.0,45802.28709224022
47105.0,49015.22123083974
41871.0,50555.04466794431
53712.0,58746.23515177227
80202.0,65946.83289974068
47436.0,54568.314357431846
10860.0,27258.00844388958
68705.0,45963.854215744985
57287.0,55962.25783115736
54996.0,58963.23346160113
137400.0,47682.62282581683
27492.0,59955.032788281416
60725.0,54780.19444948977
63936.0,64899.38042948079
45797.0,91557.0377583561
80202.0,68232.29997241858
26124.0,38506.55750309277
103057.0,90097.07952012368
197579.0,80944.28670733332
39254.0,41306.62105816291
59579.0,53155.078200606746
12060.0,53962.81138746669
68745.0,55766.249369609395
106874.0,56809.394209879174
21984.0,39139.25594262395
38496.0,52458.72672134446
109992.0,61538.69771071616
69621.0,56615.26365636538
60152.0,72292.74468913938
51030.0,68314.65486948013
68745.0,54908.850397538656
56264.0,49480.19459580601
74474.0,55097.84634260661
171862.0,102258.45847578484
91606.0,50856.10191372222
74474.0,80110.35297218213
17184.0,55453.31535352783
39254.0,51375.39221807086
63441.0,72606.87496909886
164988.0,53862.59239050045
35289.0,60876.770916885325
48121.0,56423.17752030172
45830.0,57014.55841512949
62598.0,68806.2985343419
57287.0,64819.429469371855
100826.0,71773.96180015245
52339.0,86045.38305195796
78508.0,51235.68837343609
81348.0,76354.58109108501
52248.0,54782.34389381237
30552.0,53276.684280645815
112283.0,82950.38617608661
82494.0,87740.2807949502
37128.0,60066.05735589886
71036.0,72726.68154651082
71966.0,67927.19009050092
36421.0,47452.38760501901
68745.0,81751.29162554392
58433.0,57764.88604396707
61872.0,86857.93007376169
26169.0,51772.79168516395
98135.0,85873.91856557358
71966.0,59415.73647571304
78508.0,69213.11283353201
41244.0,55474.26710680947
61071.0,46020.99007102494
178740.0,62109.626332395004
68745.0,52604.23457158091
94212.0,96284.17834264351
7704.0,27602.7693042636
41244.0,57080.011005455235
9420.0,31451.99682165412
27492.0,50624.98825387528
70231.0,66715.94385568412
18319.0,53965.73922629764
48120.0,52568.46505009623
46752.0,59751.664423549904
59400.0,70795.87059994387
50413.0,66310.68619401833
47330.0,54564.241171330905
85705.0,67512.59862077642
63016.0,59685.55827503662
91608.0,85080.4150956631
57287.0,51707.1179626248
38496.0,75096.29379346732
105986.0,84288.18897493748
58881.0,92414.67810847845
68745.0,56291.82119623747
85051.0,59835.65751951773
103820.0,55385.29455581
68705.0,75762.24995095145
66033.0,76324.2194160156
41986.0,47807.468400679994
109932.0,70340.93755325631
130847.0,90516.60356906196
24744.0,60190.562912225745
133592.0,58022.12698232802
68748.0,63805.87646020746
15840.0,41429.63327640936
108846.0,77348.17670892528
61071.0,62830.71432265627
57287.0,67198.37671583238
59006.0,57746.141060300295
24744.0,63509.50183820734
49267.0,63588.68270745681
58433.0,54645.33747870984
6072.0,108017.02857639334
35983.0,50945.829874439136
68745.0,67716.31693511375
71966.0,59003.490749700395
43308.0,53699.29846863788
54132.0,49225.480942805596
61872.0,68463.89607774903
51559.0,48844.51658719461
52339.0,45357.9388403233
137390.0,86111.88975394165
28188.0,47502.342524063206
36642.0,48451.77464771487
52339.0,75427.13242794978
111220.0,65426.20176367992
18324.0,31809.88530114587
68041.0,51625.048698638486
114508.0,83738.11399052004
89368.0,58544.05246533869
68705.0,64550.943139142524
66453.0,61828.70810488901
54996.0,58016.32348016574
68745.0,62219.467171451026
190846.0,56113.000200009184
54996.0,62859.15261638532
68748.0,50828.51038997785
87077.0,45006.14734030479
52248.0,55372.45546429724
35702.0,43681.04926244623
82488.0,70767.03283590951
54996.0,60800.902450309484
57287.0,59174.701148202534
54996.0,104709.6769038491
15268.0,58775.60138171903
69891.0,61435.3736233283
48121.0,65318.740030129404
65881.0,65487.2504026326
28260.0,46564.76743385163
33756.0,58438.23002625447
52339.0,79074.30380596741
137484.0,99420.75513793633
80202.0,53875.4543330901
60492.0,55919.144445935155
7750.0,21467.986985542284
40101.0,81234.42651852286
85931.0,64544.36998446649
41223.0,49992.59244677695
35329.0,47200.204064411424
27480.0,57762.04837255464
31620.0,48636.56905618455
38496.0,70047.4374772617
148947.0,87657.42507100439
54996.0,50800.66977274716
43363.0,78428.55865811132
91660.0,70608.28250545506
88223.0,54935.369730662955
77911.0,72171.95448443017
49500.0,69295.0904753142
114550.0,58761.27294744875
73328.0,68880.97248303062
73285.0,78137.68473287088
95000.0,87970.05388626014
57744.0,76411.64682103887
60725.0,58424.66105786696
60725.0,51076.72556934656
82488.0,85792.06431438548
53437.0,45491.17185583389
5364.0,31448.243698534036
48120.0,46149.60914448073
68041.0,55543.18895648105
103057.0,55145.519010830816
79817.0,48613.27142057294
68745.0,75296.21694902782
41244.0,54582.36707102553
67485.0,61620.99136635057
171862.0,65833.88338281591
33000.0,67968.54545021759
33000.0,45758.6194345274
37810.0,44619.95912240953
95097.0,70151.80550564
68748.0,74133.36090991733
54767.0,51858.92362591151
196250.0,93362.42204944315
37128.0,58420.03891311997
68748.0,62317.34284561285
83742.0,95380.15433555664
43538.0,92585.24057325734
45142.0,62730.97785647264
51559.0,70995.09576130785
28872.0,48688.451326458184
13056.0,37772.04256309095
66453.0,46881.158893873486
114575.0,87109.62890852954
80202.0,61654.137843540164
24744.0,53224.910444685345
41871.0,73867.96323419103
70003.0,64257.90234268045
46976.0,83181.03798117072
50868.0,53700.75270498801
48093.0,43834.78785270812
45803.0,57006.435128383906
148947.0,58858.80241869692
79973.0,57269.248103254205
41244.0,52729.20883904839
103.0,54185.825640144634
105409.0,71165.599892856
65424.0,95224.90705252753
34543.0,48299.13600498363
75624.0,52294.64238836511
57287.0,58802.47983029014
54996.0,70882.6420464019
91593.0,82351.07784585083
65424.0,54099.72522571415
41247.0,61363.68250315446
83742.0,63124.518791228395
54996.0,49591.22701882269
38772.0,50436.519232700644
57287.0,59718.38143102312
43992.0,51513.09118114586
110000.0,59908.789940890485
82897.0,55918.973418530244
91660.0,71097.38594980506
95423.0,70027.56805672414
74474.0,70790.1501582589
78508.0,59682.12828686383
11004.0,35670.70359532681
103057.0,76031.40442452558
49212.0,51185.66527880232
40563.0,69416.33902060972
114508.0,65844.35801720787
48120.0,49351.21403857304
91593.0,58264.12625407793
39964.0,45402.15606164866
109992.0,100502.97331242335
65424.0,79235.85131091294
21952.0,45100.629977127195
56264.0,56435.94591115137
81125.0,50499.53817198146
88976.0,84982.58281746793
52248.0,51703.626507704255
50413.0,50046.25000760819
63245.0,50272.81095564502
80202.0,69292.12576189016
3708.0,22751.768349701917
91660.0,80647.51752533714
44488.0,50584.12246738385
38496.0,61370.67424222905
54956.0,51846.89430373177
79057.0,59662.326616647275
62117.0,69817.74374896863
29789.0,59219.06543205711
54996.0,78192.6454545366
56376.0,80922.5770102425
126032.0,77345.28234614791
54956.0,58025.14000202799
85931.0,65795.93105659203
60725.0,52656.879016343184
68705.0,92776.41790489518
27492.0,49010.98730135299
48121.0,56307.13619173144
33000.0,75096.03159171903
45830.0,77334.52234831106
73560.0,58952.51308934246
45797.0,51350.10592091921
3250.0,48987.89416919989
41244.0,50208.939569564405
65424.0,67736.94911956655
34143.0,59553.68952667026
78508.0,54284.868012154606
70231.0,85226.95067523458
60190.0,55269.273928964074
60492.0,54696.90018015463
75624.0,71936.62554612759
36664.0,69360.16867753617
17868.0,45448.20391675898
77911.0,56340.419184258215
117763.0,85139.17621469812
43538.0,57071.67030553376
25980.0,53522.79166547686
55569.0,57537.91288656271
20628.0,55383.831002968866
41244.0,68239.65513961608
36637.0,45668.49483406449
37128.0,68795.60888715173
130850.0,54994.422371490546
99240.0,67751.54691506813
39725.0,46521.202653387976
45797.0,65520.000600323256
38169.0,53136.1096542395
71036.0,64196.42028865069
38496.0,88460.46788093181
41280.0,53586.65634271566
65995.0,52619.174036211465
57287.0,51220.042122291175
45797.0,60070.97374798967
91660.0,76239.18543860524
19800.0,62226.906741772254
91087.0,67543.7070112562
81125.0,116817.76568671555
91660.0,69933.90824126801
71609.0,72790.24453567284
35900.0,44273.63960065803
75624.0,66962.82153512037
57287.0,50181.85411129674
91660.0,100319.42744399661
80202.0,58568.78577278085
30950.0,50882.66135994149
35748.0,54517.98433105745
28245.0,63523.59182835246
28872.0,57659.27924267799
78508.0,70121.7553339483
75619.0,70831.53813618462
78508.0,89282.04532007016
30963.0,30513.15622917237
78629.0,70529.392967691
106874.0,62372.45656329916
74244.0,52413.69467338546
20628.0,38180.368423923486
78508.0,75797.6761091406
37680.0,91698.00861735019
74474.0,79060.49567398214
51030.0,87706.30842247003
98135.0,56059.5691323418
80155.0,59335.444937154694
45830.0,56331.46614705877
6192.0,25029.04465494358
49722.0,50441.242778336375
35748.0,69030.76702336999
127453.0,91216.76542150995
122142.0,90350.55414425906
49267.0,78293.92818049525
65424.0,97352.68921285859
11004.0,39558.50138387036
61872.0,51753.51096782157
37865.0,49228.91093097839
52339.0,75791.90302348397
91593.0,54372.07405964386
112283.0,74683.56553667207
96240.0,71834.23609521819
87789.0,89216.96391429138
57287.0,99913.64013644683
28116.0,52119.84621942005
61071.0,70992.08453247846
91660.0,62335.62762370606
68745.0,64063.493761842554
160000.0,110896.11336958155
59162.0,57663.726842316544
98135.0,52850.25767784306
47712.0,53432.35556163626
49500.0,58529.69495720915
41247.0,70817.62428242796
56376.0,55174.683788094975
70658.0,48936.83753323181
91660.0,74515.79653259172
29904.0,47094.18386856287
5640.0,18826.58801727725
34372.0,47930.57407660429
27492.0,52324.132744465096
70658.0,106404.6005171438
143219.0,67959.9633722445
87668.0,87517.26654227225
25644.0,65792.75133036979
48121.0,47202.997750430564
62598.0,62804.944599936316
80202.0,58016.97943873096
133440.0,107094.32434615643
98135.0,51420.29449846698
66796.0,49794.30598006498
8020.0,24008.70563364549
34368.0,51788.15066605121
55345.0,95224.73763739939
68745.0,76413.71896480987
40440.0,64123.95004463813
53616.0,62534.819315580346
75619.0,80737.90964378446
19627.0,77323.2525314108
11688.0,30790.697671398582
74474.0,80192.42418590495
55548.0,78522.66276657797
76765.0,56853.80791733549
38620.0,41764.81752021501
68705.0,84317.83407729345
87668.0,94304.37484805976
68748.0,75182.06056361084
53437.0,66021.7829806824
58428.0,67481.7771259798
53850.0,49733.32937082235
36637.0,48131.43754763896
79740.0,70181.85590265231
27768.0,48480.79467262434
61872.0,66200.62839242756
35329.0,47140.89248975865
39250.0,49993.38144082819
59579.0,60288.520653902946
91660.0,57220.69410062674
64152.0,59288.55156940698
95423.0,72544.12908539064
27480.0,85308.37481429112
190850.0,98457.38982841221
68748.0,52426.00097006209
59579.0,48542.73983876424
73328.0,54436.79763093939
50868.0,55839.31946388478
91593.0,112747.98785415168
62807.0,62663.49647558928
41247.0,55360.12243826119
65424.0,46327.997419670726
91660.0,99918.76763409248
72522.0,60477.65389436796
39254.0,54001.20225907987
80155.0,98223.6859285441
43992.0,53450.25995471656
34368.0,47176.84536401045
57287.0,80348.68425538967
56376.0,84298.16204941421
85051.0,56718.04572139325
6876.0,30226.686947719685
106874.0,92592.611967989
41871.0,61496.78005736751
43992.0,99573.15632154024
49500.0,51398.54081598289
58881.0,75299.55838616399
31620.0,52910.69647928419
59124.0,68044.18491111271
89316.0,69355.78206105593
58881.0,76079.93401163617
28644.0,47114.219077912894
45830.0,45482.43999249983
10468.0,60278.268971852056
57287.0,53639.153914540584
78508.0,50809.00313654787
45830.0,78886.18919530271
56376.0,45263.71468850606
76339.0,108740.22436119227
49500.0,55031.282896716184
49620.0,51437.63163155459
49500.0,60922.9965082424
109912.0,57612.38155404764
55610.0,49312.73732042395
58017.0,53898.67450725482
40101.0,47141.66035855231
42393.0,53482.999877446935
46930.0,49636.52690453687
73274.0,96586.26323036899
44488.0,51979.95520867233
41247.0,50647.092875068156
48121.0,49586.56714163807
41871.0,60870.951276014996
80919.0,103865.44953628936
54312.0,52447.75465254619
33227.0,53232.89994118074
78508.0,92809.45369135131
57573.0,54699.75044925852
52339.0,53256.265726948084
82488.0,46775.37830984685
48804.0,53786.133556900764
24744.0,60410.3675057652
54956.0,51449.00717022622
55345.0,49676.83221807376
83868.0,68140.08483345188
112529.0,88409.37556321932
40101.0,43679.84808825907
33000.0,58327.094056523514
45830.0,59766.094843064115
183186.0,65785.30265082902
17604.0,43210.59951701863
83067.0,67713.85598741345
40101.0,52291.96260820435
68745.0,45885.235629946386
53437.0,63782.41842216765
41986.0,82303.62667240169
61071.0,63094.227241485074
98150.0,61586.553719121635
60844.0,54267.713367386335
120304.0,92556.0794880199
34368.0,55160.98777769583
58236.0,66047.44592880375
41244.0,60320.045846244764
74474.0,61661.49003250143
67368.0,69727.75800834276
54996.0,50566.88114366897
65424.0,65176.37425570738
74748.0,54824.85730157082
13752.0,50366.92110692602
68745.0,69257.06680934067
117763.0,51519.449008149604
41244.0,65961.80945399003
57287.0,55051.124002263816
22956.0,48213.64174843288
74474.0,56548.1658557129
51564.0,46857.19568644185
39876.0,53740.21868886151
50321.0,56555.09273701469
98534.0,67677.99537939703
78500.0,87446.1723972012
80202.0,51241.46168441329
118325.0,71565.86808160358
13752.0,56565.355656640924
42480.0,58000.91041556269
32316.0,53477.16346005536
37291.0,54123.225178386936
42393.0,46296.83601588981
41476.0,54718.32112431988
32062.0,48701.84110792748
104678.0,78553.06853532085
52339.0,74024.17982240996
45830.0,72208.1906372729
91593.0,56409.10160561472
148947.0,85209.7248272201
76339.0,49663.39287025774
12600.0,41851.56401269438
51559.0,51162.57214664923
63514.0,58381.532716363836
70613.0,96908.4441417359
15120.0,34912.49383247466
90377.0,73880.49365288539
27492.0,61447.26099317483
130847.0,93869.19296482188
43180.0,52544.61650822569
56919.0,61761.95748935861
46752.0,77449.07942231586
32001.0,45757.44027760304
74430.0,77884.025777287
52339.0,52877.56725812845
47105.0,63517.6686801646
179261.0,70880.33329154308
40101.0,51809.843107108165
73000.0,92228.2941179981
72182.0,42911.648622175264
103117.0,63489.450989205354
78508.0,98408.50266222283
68745.0,58201.646805189
41244.0,77726.22504157465
85931.0,66684.83421138405
52339.0,61017.18378546656
65424.0,61147.4186114995
61870.0,48912.451875642495
63016.0,72234.00105145882
54996.0,61870.026590012574
69891.0,66211.44411550749
60725.0,60827.45684619802
51147.0,47151.65246216167
41244.0,66945.48440203274
41820.0,56672.61452444353
94660.0,68131.47661554598
29789.0,85699.10715149374
68745.0,62325.28839611169
45830.0,78486.92383962274
45830.0,62380.53862913518
58433.0,63699.442672948244
46566.0,55723.29228083178
76765.0,62645.91991418659
93951.0,73344.10661341595
80202.0,78988.41225416848
80202.0,78400.95454923215
88171.0,56385.18513890904
77854.0,76538.80160850483
34368.0,48006.04056035797
56142.0,66629.41501110411
41244.0,48399.93731748548
148947.0,71579.058026526
61872.0,53848.49569151349
74474.0,83803.17814026498
63016.0,55949.41873964461
78508.0,59637.37105280576
51147.0,55021.95368583448
74474.0,81721.21508859881
61071.0,65859.08430950667
89368.0,71584.37168721874
104678.0,84991.1603492378
76339.0,114827.80146149524
68748.0,69195.58574441388
63016.0,56477.85242788138
37788.0,82870.32821605848
57287.0,53013.17136181701
62807.0,88868.98830386334
78508.0,54816.45941147446
74474.0,63063.95294777564
61870.0,55014.75526824427
45257.0,53843.66456160337
51924.0,55796.51932562312
57254.0,50700.811677326536
45804.0,54902.407389665874
57287.0,34707.07913995321
105409.0,70269.15626566394
67599.0,60027.77528116045
73328.0,69594.55846888576
17200.0,37299.44926585842
39876.0,55266.72162099654
63016.0,62589.43784241475
196271.0,90823.04545624764
61071.0,61644.08449850367
50002.0,60479.79273914769
83972.0,70630.63170825635
28644.0,48669.067600863316
45830.0,48994.269252237515
41244.0,48703.94890246515
137490.0,61450.70823738149
71966.0,58161.148139038145
49500.0,58308.50291030339
130847.0,88983.50116715426
48121.0,51995.632735379884
57287.0,62606.8537506348
82488.0,69992.17726965969
87077.0,66038.4201698115
77723.0,63653.20094288313
31403.0,44172.06442588815
35518.0,54940.90136384884
57287.0,63140.91482762647
40388.0,57133.419877547916
102061.0,92692.12213709776
30252.0,65805.43822904107
45372.0,75931.67936459096
137484.0,79932.25003500318
76339.0,66937.8285104276
126032.0,91279.0049457581
39254.0,76829.10313060832
4944.0,28701.87898108255
106874.0,77901.69409328312
94000.0,63107.13767274749
30535.0,53529.97282703322
71036.0,49420.0964274797
114508.0,56071.911727604835
51147.0,75568.82730405829
130600.0,61382.266968756
80202.0,82541.34545087005
65424.0,50549.427303395285
33000.0,36298.087064467116
61437.0,67420.00730812746
111220.0,75667.00885713354
48120.0,54053.07646390237
44276.0,50807.79978942723
34372.0,58017.88011769004
27492.0,61329.159346655586
38620.0,59294.13100190238
91606.0,64030.99850742308
65040.0,57417.61945748549
39252.0,59928.51549597458
50868.0,59042.12299936519
30535.0,43175.94800096359
45830.0,62605.59227544065
58881.0,48963.681838768454
49620.0,86186.50338893717
75619.0,81645.07285108292
29148.0,50174.85880610369
34236.0,47044.096187768184
41244.0,62105.230832015804
80202.0,76899.07001194988
37128.0,25672.815276583027
54996.0,51625.24205125246
48413.0,48359.989583027374
54956.0,50350.292642829925
179900.0,66583.02256887182
57287.0,64786.82782212331
41244.0,35023.868349697914
41244.0,52093.48444466601
96243.0,54712.851477802265
71036.0,58904.231189835096
27492.0,43225.06210410073
76765.0,62226.735714367336
38260.0,51144.58257269992
68748.0,66134.88626897824
59579.0,61083.00347864295
19248.0,55944.15708918714
46719.0,52207.317609836595
64620.0,66360.86523508024
35748.0,46295.39359736507
39314.0,49446.215925316785
52704.0,51029.752619760286
63016.0,54606.705229045045
39254.0,58261.332793379384
97389.0,72802.60637085083
45797.0,59099.01747659354
30408.0,53239.615602667756
69891.0,54136.74512134128
54996.0,48448.535305506215
68745.0,53312.69291323652
83972.0,75618.46453633913
16500.0,39338.836259378826
45803.0,56993.09227114738
58881.0,48195.631173881186
119071.0,56096.53049319161
65424.0,62925.78870995189
54996.0,75769.44836854166
61486.0,75395.08511305714
131761.0,73564.54066302622
58881.0,52032.85735978611
11004.0,44872.04989788865
96827.0,51621.78973787061
83972.0,69777.26233885162
47105.0,65463.03577244822
98135.0,63671.190516832445
68041.0,69859.16057543301
91650.0,59618.271005611095
130847.0,75802.76673219314
85051.0,32878.99939120927
26640.0,52165.40478355494
104678.0,87531.34245695925
86616.0,59087.229757785986
32712.0,56584.17982231153
60552.0,59774.962284482084
60648.0,52427.33609884845
63016.0,54372.31543769546
13056.0,36118.786800607566
16500.0,61258.71889979353
26124.0,57830.29224852182
16031.0,47853.3095772747
190846.0,72796.13231273601
45830.0,52685.74545947348
45803.0,51238.77193337462
85051.0,59220.303372557166
41244.0,62595.68822915301
137484.0,61414.1317720191
74474.0,61436.38524131968
52339.0,68951.58278762092
85931.0,88622.42407754132
56490.0,54240.28259608661
100752.0,52024.6309959046
41244.0,69648.41810736396
65424.0,47567.692037253015
130847.0,54527.762821988756
130850.0,76932.67758627089
61872.0,71146.85490918923
45828.0,52266.56125965423
38496.0,56244.84847197178
18384.0,41596.19182256887
30252.0,46703.687189673015
81125.0,62279.63786548112
33000.0,74805.79592247392
43308.0,59724.0048489118
78508.0,84487.25317657596
51910.0,50318.10340103789
77911.0,79288.93238422762
59124.0,59829.682989950525
6192.0,35154.35482874273
57744.0,61488.2421901083
20936.0,52165.87111517329
85931.0,69975.52282449673
110691.0,86632.55776459552
61872.0,56642.39332534691
105000.0,59976.374065309
73274.0,65701.22437399218
68745.0,58922.73479545027
61071.0,62281.145403715534
27492.0,48604.68934259986
85931.0,69311.57068951543
51030.0,59158.417112236064
89316.0,49247.484887240236
114460.0,81721.65363398814
46752.0,84650.32383547779
24207.0,44062.439432041036
48120.0,61107.619889307156
157020.0,68472.43394500823
45797.0,52423.52506608088
58881.0,75544.17761913019
18564.0,43153.451843913266
45830.0,49439.01243855138
65424.0,71230.01980090438
39876.0,57186.22737953855
56750.0,47164.343681715596
77911.0,104528.23324900659
69495.0,61531.84778794618
52248.0,54122.739907317395
35748.0,51029.116317606626
30095.0,88493.06818553394
65424.0,71224.75815044693
104202.0,110645.26851486058
48120.0,49235.65078266169
80202.0,77724.13890722122
129775.0,74722.65635224376
66453.0,59857.22723944569
81682.0,57041.86128657305
26124.0,54375.25564658277
36432.0,75731.38451015827
75564.0,53024.70067185969
68748.0,79923.6836182569
78508.0,58544.73515326334
45797.0,77377.8141716154
47330.0,49061.68014876018
95423.0,96378.23857785603
62807.0,66818.63453501093
100826.0,67500.59223497266
50868.0,52422.23254064467
45803.0,46309.129714874965
120000.0,57216.08038389253
42393.0,71850.37893573928
68748.0,51855.47638170485
63016.0,64006.006340574866
39876.0,59068.967304901824
106874.0,69005.39632031416
97389.0,80199.38122544358
53437.0,54290.33765867223
100826.0,64811.24448564491
80202.0,58960.04485147993
66000.0,60870.951276014996
75624.0,57182.43978220307
108846.0,58484.83002748112
100253.0,84455.26732091662
74474.0,100285.38472086973
109992.0,82439.3116360766
47105.0,54674.219453458056
40674.0,55668.585943762046
78508.0,66152.73609108529
43180.0,53028.14791606635
24207.0,44434.8922856462
55727.0,54811.2331321417
68745.0,90936.85248148542
58781.0,69733.08090022737
32081.0,45986.37345684822
80202.0,84830.77960663901
